page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
2,1342,1205326,Head of Marketing,ANC Education,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1343,1205325,Payment Collection Officer,Care Label Industries ( Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1344,1205324,Senior Quantity Surveyor / Quantity Surveyor,AMSK Constructions (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1345,1205323,Assistant Accountant,Thakral Group Sri Lanka,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1346,1205322,Senior Executive - IT Application Support,MBSL Insurance Co. Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1347,1205321,Tour Executive / Senior Tour Executive,House of Travels & Tourism (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1348,1205320,Assistant Manager- Quality Control (1),Smart Quest (Pvt)Ltd,Kuliyapitiya,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1349,1205319,Deputy Manager - Administration,MBSL Insurance Co. Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1350,1205317,Deputy Manager - Administration,MBSL Insurance Co. Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1351,1205316,Sales and Marketing Associate,Radisson Hotel Colombo,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1352,1205315,Assistant Manager - Food & Beverage,Radisson Hotel Colombo,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1353,1205314,Merchandiser - Procurement,Emjay International (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1354,1205313,Conveyancers,Muve,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1355,1205312,Junior Kindergarten Teacher - Female (Children's Village - Jaffna),SOS Children's Villages Sri Lanka,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1356,1205311,Customer Service Specialist - Trainer,HCL Technologies Lanka (Private) Limited,5 - 7 years? exposure in customer service (Local/International).,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1357,1205310,Site Engineer / Quantity Surveyor / Assistant Engineer (Maldives),Company Name Withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1358,1205309,Senior Executive - SAP Master Data Governance (Kelaniya),CEAT Kelani Holdings (PVT) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1359,1205308,Customer Service Specialist - Trainer,HCL Technologies Lanka (Private) Limited,5 - 7 years exposure in customer service (Local/International).,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1360,1205306,Customer Service Specialist - Trainer,HCL Technologies Lanka (Private) Limited,5 - 7 years exposure in customer service (Local/International),Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1361,1205305,Assistant Manager - Sea Freight (1),Aitken Spence Cargo,Please refer the advertisement.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1362,1205304,Creative Graphic Designers,Nature's Beauty Creations Limited,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1363,1205303,Assistant Brand Manager (1),Hemas Holdings PLC,Please refer the job advertisement.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1364,1205301,Assistant Manager,AMSK Constructions (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1365,1205298,Teachers - Edexcel Biology / Physics,Royal International School - Kurunegala,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1366,1205296,Call Center Agents,Golden Touch,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1367,1205294,Sales / Marketing Coordinator,Micronet Global Services (Pvt) Ltd,Immediate Vacancy,Wed Apr 10 2024,Thu Apr 18 2024,,yellow
2,1368,1205293,Analyst - Service Desk,HCL Technologies,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1369,1205292,Management Trainee,Jay Jay Mills Lanka (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1370,1205291,Sales Manager Biscuit & Manager Key Accounts,Diana Trading Co. (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1371,1205290,Teachers / Secretary / Master In Charge of Discipline / Sports Coordinator,"Lyceum International School, Gampaha / Apollo International School, Kandana & Kandy",Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1372,1205289,Manager / Assistant Manager - Export/Import,Jaindi Export (Pvt.) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1373,1205288,Medical Analyst / Senior Medical Analyst (1),INNODATA LANKA (PVT) LTD,Please refer to the advert,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1374,1205287,Senior Research Analyst / Research Analyst,Capital TRUST Research (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1375,1205286,Apparel Vacancies,Company Name Withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1376,1205285,Medical Analyst / Senior Medical Analyst (1),INNODATA LANKA (PVT) LTD,Please refer to the advert,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1377,1205284,Procurement Assistant (Male),Transco Cargo (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1378,1205283,Factory Engineer,Jaindi Exports ( Pvt ) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1379,1205282,Production Manager,Jaindi Exports (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1380,1205281,General Manager / Operations Manager / Office Manager,Deep Environmental Services (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1381,1205279,Brand Promotion Executive - Jaffna,SOS Children's Village - Sri Lanka,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1382,1205278,Associate / Senior Associate (Graphics/ DTP)Document Specialist / Desktop Publishing Specialist (1),BLUESTEPS,"Minimum 03 years? experience as a Presentation Associate, Presentation Specialist, Document Specialist, Process Associate;",Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1383,1205277,Associate / Senior Associate (Graphics/ DTP)Document Specialist / Desktop Publishing Specialist (1),BLUESTEPS,"Minimum 03 years? experience as a Presentation Associate, Presentation Specialist, Document Specialist, Process Associate;",Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1384,1205276,Investment Advisor / Trainee Investment Advisor,Capital TRUST Holdings Limited,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1385,1205275,Associate / Senior Associate (Graphics/ DTP)Document Specialist / Desktop Publishing Specialist (1),BLUESTEPS,"Minimum 03 years? experience as a Presentation Associate, Presentation Specialist, Document Specialist, Process Associate;",Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1386,1205274,Associate / Senior Associate (Graphics/ DTP)Document Specialist / Desktop Publishing Specialist (1),BLUESTEPS,"Minimum 03 years? experience as a Presentation Associate, Presentation Specialist, Document Specialist, Process Associate;",Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1387,1205273,Associate / Senior Associate (Graphics/ DTP)Document Specialist / Desktop Publishing Specialist (1),BLUESTEPS,"Minimum 03 years? experience as a Presentation Associate, Presentation Specialist, Document Specialist, Process Associate;",Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1388,1205272,Associate / Senior Associate (Graphics/ DTP)Document Specialist / Desktop Publishing Specialist (1),BLUESTEPS,"Minimum 03 years? experience as a Presentation Associate, Presentation Specialist, Document Specialist, Process Associate;",Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1389,1205271,Associate / Senior Associate (Graphics/ DTP)Document Specialist / Desktop Publishing Specialist (1),BLUESTEPS,"Minimum 03 years? experience as a Presentation Associate, Presentation Specialist, Document Specialist, Process Associate;",Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1390,1205270,Marketing Executive (1),Hameedia,Please refer the advertisement,Wed Apr 10 2024,Mon Apr 22 2024,,yellow
2,1391,1205269,Electrical Engineer,George Steuart Solutions (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1392,1205268,Executive Personal Assistant to CEO (Peliyagoda) (1),BLUESTEPS,A minimum of 2 - 3 years experience in Personal Assistant / Secretary or a related field,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1393,1205267,Executive Personal Assistant to CEO (Peliyagoda) (1),BLUESTEPS,A minimum of 2 - 3 years experience in Personal Assistant / Secretary or a related field,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1394,1205266,Executive Personal Assistant to CEO (Peliyagoda) (1),BLUESTEPS,A minimum of 2 - 3 years experience in Personal Assistant / Secretary or a related field,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1395,1205264,Manuel Lathe Machine Operator,New Ishara Engineering Service,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1396,1205261,Executive Personal Assistant to CEO (Peliyagoda) (1),BLUESTEPS,A minimum of 2 - 3 years experience in Personal Assistant / Secretary or a related field,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1397,1205260,Hotel Vacancies,Aramya,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1398,1205259,Construction Site Supervisor,GK Homes Lanka,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1399,1205258,QA Executive,Jaindi Export ( Pvt ) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1400,1205256,Senior Executive - Supply Chain Finance (Dankotuwa) (1),Hemas Holdings PLC,Please refer the job advertisement.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1401,1205255,Relationship Manager,Muve,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1402,1205253,Assistant Manager Legal (Conveyancing & Commercial Contracts),Company name withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1403,1205250,Assistant Manager Legal (Conveyancing & Commercial Contracts),Company name withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1404,1205248,Management Accountant / Assistant to Director,Winjob Recruitment Services,Monthly Pay not less than Rs. 200000 and other staff benefits includes family health insurance,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1405,1205246,Manager - Treasury Back Officer,Company name withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1406,1205244,Chief Security Officer /Admin Officer,Jaindi Export ( Pvt ) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1407,1205242,Executive - Operations,Fintrex Finance Limited,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1408,1205241,HR Internship | Colombo 02 (1),Associated Motorways (Private) Limited,Please refer the job advertisement,Wed Apr 10 2024,Mon Apr 22 2024,,yellow
2,1409,1205239,Account Relationship Officer (1),National Development Bank PLC,Please refer the advertisement.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1410,1205238,Assistant Manager - Credit Risk & Analytics,Company name withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1411,1205236,General Manager (1),Sumathi Group,Please refer to the job advertisement.,Wed Apr 10 2024,Mon Apr 22 2024,,yellow
2,1412,1205234,Legal Officer,G. Muthumala Motor Stores Colombo (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1413,1205233,Trainee IT - Hardware -Male,Micronet Global Services (Pvt) Ltd,Urgent Requirement,Wed Apr 10 2024,Sun Apr 21 2024,,yellow
2,1414,1205232,Senior Finance Executive / Finance Executive,Veracity Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1415,1205231,GHHM Site Administrator,MSF South Asia (Guarantee) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1416,1205230,Media and Research Manager,MSF South Asia (Guarantee) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1417,1205229,Executive Internal Audit,Wickramaratnes (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1418,1205225,Technicians,Abans Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1419,1205224,Secretary / Admin Executive,Company Name Withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1420,1205223,HR Manager,OKI International School,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1421,1205222,Senior Executive Digital Platform Management,Abans Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1422,1205221,Manager - Agent Rewards (1),Union Assurance PLC,Please refer the advertisment.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1423,1205220,Front Office Supervisor,Symphony Maldives (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1424,1205219,Retail Sales Associate,Micronet Global Services (Pvt) Ltd,School leavers can apply !!!,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1425,1205217,Production Executive (1),Ideal Group,Please refer the attached vacancy,Wed Apr 10 2024,Fri Apr 26 2024,,yellow
2,1426,1205215,Manager - Agent Rewards (1),Union Assurance PLC,Please refer the advertisement.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1427,1205214,IT Technician,Abans Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1428,1205211,Banquet Manager (Female),Vivanta Colombo Airport Garden,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1429,1205210,Business Coordinator,Tradie Assist Holdings (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1430,1205209,Internship - Data Entry,Hayleys Group,Join the World of Hayleys.,Wed Apr 10 2024,Mon Apr 22 2024,,yellow
2,1431,1205208,Customer Care Executive,Micronet Global Services (Pvt) Ltd,Male candidates only !!!,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1432,1205207,Student Counsellor,Campus One,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1433,1205206,Quantity Surveyors - Boralesgamuwa / Anuradhapura,PCAS Consortium (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1434,1205205,Cashier / Waiter / Waitress,Knox Fine Dining Restaurant,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1435,1205204,Supervisors - Audit & Assurance,BDO Partners,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1436,1205203,Field Sales Executive,Abans Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1437,1205202,Assistant Manager - Credit & Marketing / Senior Executive / Executive - Credit & Marketing,Abans Finance PLC,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1438,1205201,Factory Accountant,Manisha Exports (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1439,1205200,Senior Merchandiser - Development (1),MAS Intimates,Please click on the advert to apply.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1440,1205199,Assistant Manager - Credit & Marketing / Senior Executive / Executive - Credit & Marketing,Abans Finance PLC,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1441,1205198,Site Support Engineer - Ekala,Micronet Global Services (Pvt) Ltd,Urgent Requirement,Wed Apr 10 2024,Sun Apr 21 2024,,yellow
2,1442,1205180,Brand Manager - Emulsion Paints,JAT Holdings PLC,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1443,1205172,Manager Control (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1444,1205171,Manager Control (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1445,1205170,Manager Control (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1446,1205169,Executive - Process Governance ( Horana) (1),MAS Bodyline,Click on the vacancy image to apply,Wed Apr 10 2024,Mon Apr 22 2024,,yellow
2,1447,1205168,Logistics Executive - Import & Export,Agromet Asia (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1448,1205167,Senior Quality Assurance Engineer(Automation) (1),Jobfactory,Fintech Experience,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1449,1205166,Senior Executive / Executive - Marketing,NKAR Travels & Tours (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1450,1205165,Hotel Vacancies,Grand Oriental Hotel - Colombo,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1451,1205164,Process Analyst,HCL Technologies,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1452,1205163,Head of Human Resources & Customer Relationships Management,NKAR Travels & Tours (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1453,1205162,Store Manager (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1454,1205161,Store Manager (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1455,1205159,Store Manager (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1456,1205158,Process Analyst,HCL Technologies,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1457,1205155,Process Analyst,HCL Technologies,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1458,1205154,SHOWROOM MANAGERS KURUNEGALA & KANDY,Lanka Aluminium Industries PLC,Please refer to the Vacancy,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1459,1205153,HEAD OF DEALER SALES NETWORK,Lanka Aluminium Industries PLC,Please refer to the Vacancy,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1460,1205151,Accountant - Payments,SriLankan Airlines Ltd,Please Click on the below Vacancy link and apply,Wed Apr 10 2024,Sat Apr 20 2024,,yellow
2,1461,1205149,Process Analyst,HCLTech,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1462,1205147,Property Manager,BPM (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
3,2001,1203433,"Sales Manager (LV, Solar Product Sales)",E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2002,1203432,Maintenance Technician,Variosystems (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2003,1203429,Sales / Project Engineer,E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2004,1203428,QA Engineer,Eclass Educational Solutions (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2005,1203427,Sales / Project Engineer,E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2006,1203426,Deputy Principals,American Education Centre Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2007,1203425,Waiter / Commi II / Housekeeper,Lakraj Heritage,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2008,1203424,Senior Executive I Executive - Leasing Marketing,UB Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2009,1203423,Sales Manager (Industrial Projects),E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2010,1203421,Manager | Assistant Manager - Leasing,UB Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2011,1203419,Sales Executives (Industrial Projects) (LV Sales),E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2012,1203418,Senior Merchandiser / Merchandisers / Quality and Technical Auditor,Design POD SRI Lanka Buying Office,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2013,1203417,Accounts Executive,Accounts Assist Pvt Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2014,1203416,Senior Executive/ Executive - Compliance,Abans Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2015,1203414,Business Development Executive,Kurt Carter Holdings (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2016,1203413,Accounts Executive,Swiss Lanka Commodities (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2017,1203410,Sales Executive,The Trip Connections,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2018,1203409,Hotel Vacancies,Aathma Colombo House,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2019,1203408,Media Executive/ Trainee Media Executive,Ogilvy Media,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2020,1203407,Brand Manager (1),Hemas Holdings PLC,Please refer the job advertisement.,Thu Apr 04 2024,Wed Apr 24 2024,,yellow
3,2021,1203406,Accounts Assistant,Carnival Ice Cream,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2022,1203405,Senior Executive/ Executive - Compliance,Abans Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2023,1203404,Hotel Vacancies,Best Western,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2024,1203403,Sales Executives / Trainee Sales Executives - Male / Female,United Machinery (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2025,1203400,Assistant Accountant,Company Name Withheld,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2026,1203399,Marketing Executive,W M Mendis & Co Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2027,1203398,Accounts Executive,Kandy City Centre,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2028,1203395,Account Assistant (Male/ Female),MRC Group,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2029,1203394,IT Executive,W M Mendis & Co Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2030,1203393,Manager - Quality Assurance,Hayleys Group,Click on the flyer to apply. Join the World of Hayleys.,Thu Apr 04 2024,Tue Apr 16 2024,,yellow
3,2031,1203391,Senior ERP Executive,W M Mendis & Co Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2032,1203390,Asst. Manager Quality Assurance - Marawila (1),Orit Apparels (Pvt) Ltd,Asst. Manager Quality Assurance - Marawila,Thu Apr 04 2024,Tue Apr 30 2024,,yellow
3,2033,1203389,Assistant Manager (Communications and External Relations),The Gamani Corea Foundation,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2034,1203388,Associate Web Analytics,eMarketingEye (Pvt) Limited,Please refer to the Vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2035,1203387,Associate Web Analytics,eMarketingEye (Pvt) Limited,Please refer to the Vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2036,1203385,Trainee Industrial Designer (CAD/CAM) - Kelaniya,Savis Exports Pvt Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2037,1203383,Hotel Vacancies (1),Earl?s Court Group,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2038,1203382,Senior Bid Specialist,Compass,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2039,1203380,Textile Quality Auditor,Bischoff Gamma Lanka (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2040,1203379,Technical Officer (Male),Prime Engineering Lanka (Pvt)Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2041,1203378,Sales Executive - Hotels & Restaurant Channel (Down South),The Flying Elephant (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2042,1203377,QA Engineer,Kandysoft New Zealand (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2043,1203376,Senior Software Engineers - (.NET),Kandysoft New Zealand (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2044,1203375,Store Manager,Spa Ceylon,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2045,1203372,International Business Promotion Manager - Japan,Company name withheld,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2046,1203371,Housekeeping - Room Boys / Waiter / Maintenance Worker,Hotel Glendower - Nuwara Eliya,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2047,1203370,UHT Plant Engineer,Cocotana Coconuts Products,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2048,1203369,Junior Production Supervisor,Asian Group of Companies (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2049,1203366,Solution Architect - Intelligent Automation (1),Expolanka Holdings PLC,Please refer to the job advertisement,Thu Apr 04 2024,Thu Apr 25 2024,,yellow
3,2050,1203365,Senior RPA Developer/RPA Developer (1),Expolanka Holdings PLC,Please refer to the advertisement,Thu Apr 04 2024,Thu Apr 25 2024,,yellow
3,2051,1203364,Associate Quality Assurance Engineers,eBEYONDS (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2052,1203363,Associate RPA Developer (1),Expolanka Holdings PLC,Please refer to the advertisement,Thu Apr 04 2024,Thu Apr 25 2024,,yellow
3,2053,1203362,Coordinator - CBA & CCA Faculty,The Institute of Chartered Accountants of SL,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2054,1203361,Field Manager,Ceyoka Health (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
